simulacion,operacion,direccion,precio_entrada,precio_salida,sl_pct,tp_pct,sl_price,tp_price,pnl,duracion,resultado,open_t-1,high_t-1,low_t-1,close_t-1,open_t-2,high_t-2,low_t-2,close_t-2,open_t-3,high_t-3,low_t-3,close_t-3,open_t-4,high_t-4,low_t-4,close_t-4,open_t-5,high_t-5,low_t-5,close_t-5,open_t-6,high_t-6,low_t-6,close_t-6,open_t-7,high_t-7,low_t-7,close_t-7,open_t-8,high_t-8,low_t-8,close_t-8,open_t-9,high_t-9,low_t-9,close_t-9,open_t-10,high_t-10,low_t-10,close_t-10,open_t-11,high_t-11,low_t-11,close_t-11,open_t-12,high_t-12,low_t-12,close_t-12,open_t-13,high_t-13,low_t-13,close_t-13,open_t-14,high_t-14,low_t-14,close_t-14,open_t-15,high_t-15,low_t-15,close_t-15,open_t-16,high_t-16,low_t-16,close_t-16,open_t-17,high_t-17,low_t-17,close_t-17,open_t-18,high_t-18,low_t-18,close_t-18,open_t-19,high_t-19,low_t-19,close_t-19,open_t-20,high_t-20,low_t-20,close_t-20,open_t-21,high_t-21,low_t-21,close_t-21,open_t-22,high_t-22,low_t-22,close_t-22,open_t-23,high_t-23,low_t-23,close_t-23,open_t-24,high_t-24,low_t-24,close_t-24,open_t-25,high_t-25,low_t-25,close_t-25,open_t-26,high_t-26,low_t-26,close_t-26,open_t-27,high_t-27,low_t-27,close_t-27,open_t-28,high_t-28,low_t-28,close_t-28,open_t-29,high_t-29,low_t-29,close_t-29,open_t-30,high_t-30,low_t-30,close_t-30,open_t-31,high_t-31,low_t-31,close_t-31,open_t-32,high_t-32,low_t-32,close_t-32,open_t-33,high_t-33,low_t-33,close_t-33,open_t-34,high_t-34,low_t-34,close_t-34,open_t-35,high_t-35,low_t-35,close_t-35,open_t-36,high_t-36,low_t-36,close_t-36,open_t-37,high_t-37,low_t-37,close_t-37,open_t-38,high_t-38,low_t-38,close_t-38,open_t-39,high_t-39,low_t-39,close_t-39,open_t-40,high_t-40,low_t-40,close_t-40,open_t-41,high_t-41,low_t-41,close_t-41,open_t-42,high_t-42,low_t-42,close_t-42,open_t-43,high_t-43,low_t-43,close_t-43,open_t-44,high_t-44,low_t-44,close_t-44,open_t-45,high_t-45,low_t-45,close_t-45,open_t-46,high_t-46,low_t-46,close_t-46,open_t-47,high_t-47,low_t-47,close_t-47,open_t-48,high_t-48,low_t-48,close_t-48,open_t-49,high_t-49,low_t-49,close_t-49,open_t-50,high_t-50,low_t-50,close_t-50
15,18,Corta,70500.01,0.0,2.13,3.45,72001.78,68065.33,2296.11,1620.0,Ganadora,68932.01,69132.61,68853.83,69043.0,69139.19,69180.0,68629.99,68932.01,69011.92,69171.75,68902.43,69139.2,69336.27,69336.28,68800.0,69011.92,69369.25,69515.0,69268.47,69336.28,69255.82,69479.8,69227.62,69369.25,69134.34,69414.2,69121.35,69255.82,69150.18,69199.99,69005.55,69134.33,68651.98,69180.0,68625.61,69150.18,69269.75,69594.15,68466.63,68651.98,69138.81,69269.76,68603.92,69269.75,69146.0,69304.26,69025.97,69138.81,69325.64,69332.0,68888.47,69146.0,69213.83,69439.6,69144.59,69325.65,69171.18,69250.0,68935.64,69213.83,69000.78,69208.2,68962.31,69171.19,68879.22,69174.0,68656.08,69000.77,68823.99,69025.89,68769.79,68879.23,68601.25,68962.43,68210.0,68823.99,69264.0,69320.0,68516.15,68601.24,69358.32,69360.0,68535.03,69264.0,69928.0,70429.04,68611.0,69358.32,70690.0,70920.0,69921.62,69928.0,70794.84,70977.0,70654.38,70690.0,70566.63,70905.26,70566.63,70794.85,70392.18,70697.04,70234.99,70566.64,70500.01,70860.65,70256.98,70392.18,70383.98,70600.0,69576.61,70500.01,70765.7,70940.9,70110.0,70383.99,71055.99,71265.47,70560.0,70765.69,71208.02,71323.66,70957.0,71056.0,71285.0,71339.79,70917.2,71208.01,71477.44,71641.97,71186.02,71285.0,71275.45,71618.95,71156.77,71477.44,71420.0,71439.8,70833.33,71275.46,71620.0,71758.19,71320.01,71419.99,71916.08,72000.0,71610.01,71620.0,71692.01,71960.0,71599.9,71916.09,71711.98,71900.0,71628.01,71692.01,71766.0,71818.77,71500.37,71711.99,71908.6,71973.6,71564.51,71766.0,71699.23,72104.05,71672.34,71908.61,71740.1,71800.0,71300.0,71699.23,71773.98,72021.56,71556.53,71740.1,71725.99,71987.0,71598.45,71773.98,71944.31,71985.38,71245.17,71726.0,72180.01,72310.01,71691.35,71944.31,72404.0,72797.99,72137.48,72180.02,72323.99,72647.86,72218.27,72404.0,72197.26,72374.0,71792.06,72323.98
15,19,Larga,67975.99,0.0,2.93,3.33,65984.65,70237.13,2122.94,540.0,Ganadora,69812.01,70036.81,69581.03,70017.0,70084.0,70136.0,69740.0,69812.01,69314.33,70098.89,69219.14,70083.99,69350.1,69411.34,69071.0,69314.33,69499.99,69910.96,69142.81,69350.11,68657.31,69536.0,68556.0,69500.0,68703.04,68760.71,68264.0,68657.32,68259.77,68974.58,68009.94,68703.05,67975.99,68313.1,67518.0,68259.77,69043.0,69204.28,67559.99,67976.0,68932.01,69132.61,68853.83,69043.0,69139.19,69180.0,68629.99,68932.01,69011.92,69171.75,68902.43,69139.2,69336.27,69336.28,68800.0,69011.92,69369.25,69515.0,69268.47,69336.28,69255.82,69479.8,69227.62,69369.25,69134.34,69414.2,69121.35,69255.82,69150.18,69199.99,69005.55,69134.33,68651.98,69180.0,68625.61,69150.18,69269.75,69594.15,68466.63,68651.98,69138.81,69269.76,68603.92,69269.75,69146.0,69304.26,69025.97,69138.81,69325.64,69332.0,68888.47,69146.0,69213.83,69439.6,69144.59,69325.65,69171.18,69250.0,68935.64,69213.83,69000.78,69208.2,68962.31,69171.19,68879.22,69174.0,68656.08,69000.77,68823.99,69025.89,68769.79,68879.23,68601.25,68962.43,68210.0,68823.99,69264.0,69320.0,68516.15,68601.24,69358.32,69360.0,68535.03,69264.0,69928.0,70429.04,68611.0,69358.32,70690.0,70920.0,69921.62,69928.0,70794.84,70977.0,70654.38,70690.0,70566.63,70905.26,70566.63,70794.85,70392.18,70697.04,70234.99,70566.64,70500.01,70860.65,70256.98,70392.18,70383.98,70600.0,69576.61,70500.01,70765.7,70940.9,70110.0,70383.99,71055.99,71265.47,70560.0,70765.69,71208.02,71323.66,70957.0,71056.0,71285.0,71339.79,70917.2,71208.01,71477.44,71641.97,71186.02,71285.0,71275.45,71618.95,71156.77,71477.44,71420.0,71439.8,70833.33,71275.46,71620.0,71758.19,71320.01,71419.99,71916.08,72000.0,71610.01,71620.0,71692.01,71960.0,71599.9,71916.09,71711.98,71900.0,71628.01,71692.01,71766.0,71818.77,71500.37,71711.99
15,21,Corta,70736.0,0.0,0.87,1.8,71354.21,69464.6,1131.21,1800.0,Ganadora,70534.23,70534.24,69631.06,69888.0,70904.0,70975.54,70323.96,70534.24,70786.41,70972.0,70760.01,70904.01,70652.0,70868.0,70601.23,70786.4,70759.99,70863.51,70509.58,70652.0,70764.0,70893.58,70582.52,70759.99,70871.04,70967.92,70566.02,70764.01,70956.32,71012.0,70713.7,70871.05,71116.0,71175.99,70887.72,70956.32,70977.27,71227.46,70812.56,71115.99,70635.92,70996.91,70635.92,70977.27,70280.01,70775.0,70208.73,70635.93,70301.63,70367.29,70113.6,70280.01,70006.22,70336.38,70002.22,70301.63,70151.26,70196.0,69804.87,70006.23,70115.41,70259.46,70033.52,70151.26,70499.63,70504.99,70000.0,70115.41,70459.67,70746.09,70383.8,70499.62,70099.75,70529.73,70008.0,70459.67,70203.99,70429.32,69951.18,70099.75,70011.99,70446.03,70000.0,70203.99,70000.0,70133.17,69574.88,70011.99,69600.55,70026.25,69567.21,70000.0,70284.01,70350.01,69584.0,69600.54,70858.82,70988.0,69669.75,70284.0,69983.16,71100.0,69867.76,70858.83,70460.0,70596.0,69881.31,69983.16,70604.0,70785.05,70421.56,70459.99,71039.4,71053.61,70596.43,70604.0,70736.0,71256.27,70617.25,71039.39,70717.81,71305.89,70717.81,70735.99,70583.99,70848.76,70564.0,70717.82,70604.01,70680.0,70444.0,70583.99,70851.66,70888.35,70378.11,70604.01,70995.66,71027.99,70773.58,70851.67,70553.28,71062.0,70500.0,70995.66,70520.0,70760.0,70469.12,70553.28,70631.08,70663.21,70285.13,70520.01,70528.0,70799.99,70488.38,70631.08,70017.01,71172.08,70017.0,70528.0,69812.01,70036.81,69581.03,70017.0,70084.0,70136.0,69740.0,69812.01,69314.33,70098.89,69219.14,70083.99,69350.1,69411.34,69071.0,69314.33,69499.99,69910.96,69142.81,69350.11,68657.31,69536.0,68556.0,69500.0,68703.04,68760.71,68264.0,68657.32,68259.77,68974.58,68009.94,68703.05,67975.99,68313.1,67518.0,68259.77,69043.0,69204.28,67559.99,67976.0
15,22,Corta,69270.02,0.0,2.65,2.53,71103.83,67515.98,1617.27,120.0,Ganadora,69347.3,69580.0,68679.61,68840.54,69270.02,69718.35,69248.33,69347.3,69888.0,70090.55,69236.95,69270.01,70534.23,70534.24,69631.06,69888.0,70904.0,70975.54,70323.96,70534.24,70786.41,70972.0,70760.01,70904.01,70652.0,70868.0,70601.23,70786.4,70759.99,70863.51,70509.58,70652.0,70764.0,70893.58,70582.52,70759.99,70871.04,70967.92,70566.02,70764.01,70956.32,71012.0,70713.7,70871.05,71116.0,71175.99,70887.72,70956.32,70977.27,71227.46,70812.56,71115.99,70635.92,70996.91,70635.92,70977.27,70280.01,70775.0,70208.73,70635.93,70301.63,70367.29,70113.6,70280.01,70006.22,70336.38,70002.22,70301.63,70151.26,70196.0,69804.87,70006.23,70115.41,70259.46,70033.52,70151.26,70499.63,70504.99,70000.0,70115.41,70459.67,70746.09,70383.8,70499.62,70099.75,70529.73,70008.0,70459.67,70203.99,70429.32,69951.18,70099.75,70011.99,70446.03,70000.0,70203.99,70000.0,70133.17,69574.88,70011.99,69600.55,70026.25,69567.21,70000.0,70284.01,70350.01,69584.0,69600.54,70858.82,70988.0,69669.75,70284.0,69983.16,71100.0,69867.76,70858.83,70460.0,70596.0,69881.31,69983.16,70604.0,70785.05,70421.56,70459.99,71039.4,71053.61,70596.43,70604.0,70736.0,71256.27,70617.25,71039.39,70717.81,71305.89,70717.81,70735.99,70583.99,70848.76,70564.0,70717.82,70604.01,70680.0,70444.0,70583.99,70851.66,70888.35,70378.11,70604.01,70995.66,71027.99,70773.58,70851.67,70553.28,71062.0,70500.0,70995.66,70520.0,70760.0,70469.12,70553.28,70631.08,70663.21,70285.13,70520.01,70528.0,70799.99,70488.38,70631.08,70017.01,71172.08,70017.0,70528.0,69812.01,70036.81,69581.03,70017.0,70084.0,70136.0,69740.0,69812.01,69314.33,70098.89,69219.14,70083.99,69350.1,69411.34,69071.0,69314.33,69499.99,69910.96,69142.81,69350.11,68657.31,69536.0,68556.0,69500.0,68703.04,68760.71,68264.0,68657.32
15,23,Corta,68140.01,0.0,2.02,1.86,69517.63,66875.42,1513.38,60.0,Ganadora,68140.01,68383.63,65086.86,66492.0,68840.54,68960.0,67444.0,68140.02,69347.3,69580.0,68679.61,68840.54,69270.02,69718.35,69248.33,69347.3,69888.0,70090.55,69236.95,69270.01,70534.23,70534.24,69631.06,69888.0,70904.0,70975.54,70323.96,70534.24,70786.41,70972.0,70760.01,70904.01,70652.0,70868.0,70601.23,70786.4,70759.99,70863.51,70509.58,70652.0,70764.0,70893.58,70582.52,70759.99,70871.04,70967.92,70566.02,70764.01,70956.32,71012.0,70713.7,70871.05,71116.0,71175.99,70887.72,70956.32,70977.27,71227.46,70812.56,71115.99,70635.92,70996.91,70635.92,70977.27,70280.01,70775.0,70208.73,70635.93,70301.63,70367.29,70113.6,70280.01,70006.22,70336.38,70002.22,70301.63,70151.26,70196.0,69804.87,70006.23,70115.41,70259.46,70033.52,70151.26,70499.63,70504.99,70000.0,70115.41,70459.67,70746.09,70383.8,70499.62,70099.75,70529.73,70008.0,70459.67,70203.99,70429.32,69951.18,70099.75,70011.99,70446.03,70000.0,70203.99,70000.0,70133.17,69574.88,70011.99,69600.55,70026.25,69567.21,70000.0,70284.01,70350.01,69584.0,69600.54,70858.82,70988.0,69669.75,70284.0,69983.16,71100.0,69867.76,70858.83,70460.0,70596.0,69881.31,69983.16,70604.0,70785.05,70421.56,70459.99,71039.4,71053.61,70596.43,70604.0,70736.0,71256.27,70617.25,71039.39,70717.81,71305.89,70717.81,70735.99,70583.99,70848.76,70564.0,70717.82,70604.01,70680.0,70444.0,70583.99,70851.66,70888.35,70378.11,70604.01,70995.66,71027.99,70773.58,70851.67,70553.28,71062.0,70500.0,70995.66,70520.0,70760.0,70469.12,70553.28,70631.08,70663.21,70285.13,70520.01,70528.0,70799.99,70488.38,70631.08,70017.01,71172.08,70017.0,70528.0,69812.01,70036.81,69581.03,70017.0,70084.0,70136.0,69740.0,69812.01,69314.33,70098.89,69219.14,70083.99,69350.1,69411.34,69071.0,69314.33,69499.99,69910.96,69142.81,69350.11
15,24,Corta,66843.98,0.0,3.36,3.03,69089.9,64816.07,1896.25,1380.0,Ganadora,66730.86,67243.47,66444.0,67156.27,67432.38,67437.56,66500.0,66730.87,67675.99,67752.85,67224.0,67432.37,67559.57,67926.0,67437.8,67676.0,67552.02,67720.0,67369.67,67559.56,67514.7,67774.2,67450.54,67552.03,67360.01,67679.99,67169.97,67514.69,67428.25,67825.91,67302.93,67360.0,67393.84,67480.2,67311.77,67428.25,67175.99,67475.0,67136.14,67393.85,67446.53,67455.0,67090.83,67176.0,67476.01,67563.66,67120.87,67446.52,67345.48,67511.0,67258.63,67476.02,67587.63,67907.84,67300.3,67345.48,67160.55,67929.0,67012.67,67587.62,66536.0,67168.0,66483.87,67160.55,65886.64,66593.41,65871.49,66535.99,66913.27,66928.0,65731.27,65886.63,67116.52,67142.86,66737.64,66913.27,67053.33,67230.19,66812.0,67116.52,66960.0,67270.53,66828.01,67053.33,67119.99,67128.64,66680.84,66960.01,66843.98,67440.0,66700.0,67120.0,66492.0,67335.22,66329.19,66843.98,68140.01,68383.63,65086.86,66492.0,68840.54,68960.0,67444.0,68140.02,69347.3,69580.0,68679.61,68840.54,69270.02,69718.35,69248.33,69347.3,69888.0,70090.55,69236.95,69270.01,70534.23,70534.24,69631.06,69888.0,70904.0,70975.54,70323.96,70534.24,70786.41,70972.0,70760.01,70904.01,70652.0,70868.0,70601.23,70786.4,70759.99,70863.51,70509.58,70652.0,70764.0,70893.58,70582.52,70759.99,70871.04,70967.92,70566.02,70764.01,70956.32,71012.0,70713.7,70871.05,71116.0,71175.99,70887.72,70956.32,70977.27,71227.46,70812.56,71115.99,70635.92,70996.91,70635.92,70977.27,70280.01,70775.0,70208.73,70635.93,70301.63,70367.29,70113.6,70280.01,70006.22,70336.38,70002.22,70301.63,70151.26,70196.0,69804.87,70006.23,70115.41,70259.46,70033.52,70151.26,70499.63,70504.99,70000.0,70115.41,70459.67,70746.09,70383.8,70499.62,70099.75,70529.73,70008.0,70459.67,70203.99,70429.32,69951.18,70099.75,70011.99,70446.03,70000.0,70203.99
15,29,Corta,66463.63,0.0,1.13,1.45,67215.75,65497.18,834.49,420.0,Ganadora,66028.17,66399.0,65684.65,65865.77,65860.12,66243.12,65797.73,66028.17,66465.57,66720.64,65807.25,65860.12,66578.39,66646.18,66378.03,66465.56,66287.22,66867.07,66119.12,66578.39,66263.84,66457.88,66064.48,66287.21,66463.63,66582.84,66151.41,66263.84,65466.73,66558.78,65355.45,66463.63,64906.13,65512.2,64903.6,65466.74,65138.2,65170.22,64683.01,64906.14,65129.73,65323.77,65030.88,65138.19,65275.63,65361.47,64937.01,65129.74,65485.22,65706.53,65042.98,65275.62,65661.85,65867.45,65283.11,65485.23,65330.29,65840.0,65057.01,65661.84,63682.15,65463.56,63641.79,65330.3,63842.35,63848.49,63326.42,63682.15,64168.62,64350.0,63699.2,63842.36,64397.67,64474.23,63940.3,64168.62,63868.57,64695.4,63757.0,64397.67,64412.38,64580.01,62573.66,63868.58,64180.98,64747.25,64126.03,64412.37,63918.02,64475.37,63900.0,64180.97,64373.43,64400.0,63437.55,63918.01,64525.25,64845.37,64346.0,64373.42,64166.05,64848.49,64069.79,64525.25,64457.23,64591.44,63855.45,64166.05,64134.18,64659.8,64134.18,64457.23,64530.67,64721.65,63908.31,64134.19,64464.3,64887.99,64372.04,64530.67,64649.97,64837.07,64243.65,64464.3,64384.0,64872.96,64107.09,64649.96,63957.0,64466.0,63921.0,64383.99,63437.55,64176.46,63394.0,63956.99,63084.18,63576.36,62134.0,63437.55,63743.1,63953.75,63016.23,63084.18,63672.19,64085.7,63248.7,63743.11,63924.52,64303.87,62888.0,63672.18,64293.47,65608.09,63651.15,63924.51,62928.0,64615.38,62118.56,64293.46,61816.01,62959.48,61693.0,62928.01,64788.01,64853.9,60660.57,61816.02,67156.27,67241.55,63750.01,64788.01,66730.86,67243.47,66444.0,67156.27,67432.38,67437.56,66500.0,66730.87,67675.99,67752.85,67224.0,67432.37,67559.57,67926.0,67437.8,67676.0,67552.02,67720.0,67369.67,67559.56,67514.7,67774.2,67450.54,67552.03,67360.01,67679.99,67169.97,67514.69
15,34,Larga,60194.96,0.0,3.33,1.51,58187.68,61106.64,958.93,60.0,Ganadora,60194.96,61365.98,60119.11,61275.37,60304.95,61100.0,59678.16,60194.95,61279.65,61538.35,59888.0,60304.95,62635.88,62657.55,60741.0,61279.66,62317.76,62974.88,62128.99,62635.88,62595.04,62836.12,62061.44,62317.75,62898.05,63163.11,62541.13,62595.04,63320.16,63338.72,62752.31,62898.04,63325.76,63539.99,63227.82,63320.16,63297.85,63587.88,63150.1,63325.75,63880.92,63935.56,63181.81,63297.84,63928.01,64000.0,63735.2,63880.92,64101.11,64499.0,63827.72,63928.01,63842.03,64247.55,63672.26,64101.11,63840.09,64067.41,63733.92,63842.02,64017.64,64295.0,63694.28,63840.08,64022.6,64048.79,63615.0,64017.64,63793.4,64239.67,63581.16,64022.59,63782.56,63876.64,63623.32,63793.39,64007.11,64080.0,63613.71,63782.57,63019.73,64365.0,62973.83,64007.12,62721.43,63050.0,62555.0,63019.72,63003.93,63094.8,62648.26,62721.43,62490.37,63041.85,62427.24,63003.92,62730.89,63280.75,62282.01,62490.36,61762.19,62730.9,61694.02,62730.9,62092.12,62415.0,61735.42,61762.2,62692.41,63100.0,62020.01,62092.13,63047.88,63342.52,62136.28,62692.41,63094.76,63422.97,62811.87,63047.89,62559.22,63269.95,62366.44,63094.77,63242.18,63340.66,61600.0,62559.23,63288.48,63578.34,63198.67,63242.19,63516.18,63660.0,63077.02,63288.48,63195.13,63800.0,63104.4,63516.19,62700.41,63254.88,62636.73,63195.12,62487.0,62888.0,62366.44,62700.41,62956.0,63029.13,61680.0,62487.0,63401.56,63554.99,62799.32,62956.0,63147.5,63500.0,62750.0,63401.55,63254.74,63899.69,63089.0,63147.5,63419.99,63719.98,62933.33,63254.74,63459.98,63558.0,63179.21,63419.99,63262.94,63527.31,62700.0,63459.98,63112.96,63474.55,62632.0,63262.94,63301.11,63633.02,62942.82,63112.96,63170.86,63632.5,62274.4,63301.11,63908.48,64060.34,63111.0,63170.87,64148.61,64745.2,63310.99,63908.48,64568.8,64868.28,63892.88,64148.61
15,35,Larga,61445.57,0.0,1.3,1.9,60649.47,62611.5,1041.87,960.0,Ganadora,61636.51,61925.63,61500.0,61821.75,61335.99,61710.14,61320.34,61636.5,61178.08,61550.0,60864.0,61335.99,61147.82,61362.32,60941.17,61178.08,61072.02,61320.0,60803.35,61147.83,61640.06,61814.61,60992.0,61072.02,61987.99,62075.46,61556.47,61640.06,61666.42,62229.9,61666.42,61988.0,61639.26,61920.0,61457.73,61666.43,61514.68,61666.0,61382.92,61639.26,61277.38,61525.91,60939.92,61514.69,61689.95,61763.07,61194.93,61277.37,61300.93,61719.29,61160.34,61689.94,60846.79,61660.05,60846.78,61300.92,61022.36,61457.58,60777.0,60846.79,61445.57,61473.94,60727.38,61022.35,61275.36,61956.42,61159.42,61445.57,60194.96,61365.98,60119.11,61275.37,60304.95,61100.0,59678.16,60194.95,61279.65,61538.35,59888.0,60304.95,62635.88,62657.55,60741.0,61279.66,62317.76,62974.88,62128.99,62635.88,62595.04,62836.12,62061.44,62317.75,62898.05,63163.11,62541.13,62595.04,63320.16,63338.72,62752.31,62898.04,63325.76,63539.99,63227.82,63320.16,63297.85,63587.88,63150.1,63325.75,63880.92,63935.56,63181.81,63297.84,63928.01,64000.0,63735.2,63880.92,64101.11,64499.0,63827.72,63928.01,63842.03,64247.55,63672.26,64101.11,63840.09,64067.41,63733.92,63842.02,64017.64,64295.0,63694.28,63840.08,64022.6,64048.79,63615.0,64017.64,63793.4,64239.67,63581.16,64022.59,63782.56,63876.64,63623.32,63793.39,64007.11,64080.0,63613.71,63782.57,63019.73,64365.0,62973.83,64007.12,62721.43,63050.0,62555.0,63019.72,63003.93,63094.8,62648.26,62721.43,62490.37,63041.85,62427.24,63003.92,62730.89,63280.75,62282.01,62490.36,61762.19,62730.9,61694.02,62730.9,62092.12,62415.0,61735.42,61762.2,62692.41,63100.0,62020.01,62092.13,63047.88,63342.52,62136.28,62692.41,63094.76,63422.97,62811.87,63047.89,62559.22,63269.95,62366.44,63094.77,63242.18,63340.66,61600.0,62559.23,63288.48,63578.34,63198.67,63242.19
15,36,Larga,62597.92,0.0,2.26,1.64,61181.42,63626.75,902.6,120.0,Ganadora,62232.96,62833.34,61896.9,62810.0,62597.92,62730.18,61580.71,62232.96,61821.76,63072.27,61821.75,62597.92,61636.51,61925.63,61500.0,61821.75,61335.99,61710.14,61320.34,61636.5,61178.08,61550.0,60864.0,61335.99,61147.82,61362.32,60941.17,61178.08,61072.02,61320.0,60803.35,61147.83,61640.06,61814.61,60992.0,61072.02,61987.99,62075.46,61556.47,61640.06,61666.42,62229.9,61666.42,61988.0,61639.26,61920.0,61457.73,61666.43,61514.68,61666.0,61382.92,61639.26,61277.38,61525.91,60939.92,61514.69,61689.95,61763.07,61194.93,61277.37,61300.93,61719.29,61160.34,61689.94,60846.79,61660.05,60846.78,61300.92,61022.36,61457.58,60777.0,60846.79,61445.57,61473.94,60727.38,61022.35,61275.36,61956.42,61159.42,61445.57,60194.96,61365.98,60119.11,61275.37,60304.95,61100.0,59678.16,60194.95,61279.65,61538.35,59888.0,60304.95,62635.88,62657.55,60741.0,61279.66,62317.76,62974.88,62128.99,62635.88,62595.04,62836.12,62061.44,62317.75,62898.05,63163.11,62541.13,62595.04,63320.16,63338.72,62752.31,62898.04,63325.76,63539.99,63227.82,63320.16,63297.85,63587.88,63150.1,63325.75,63880.92,63935.56,63181.81,63297.84,63928.01,64000.0,63735.2,63880.92,64101.11,64499.0,63827.72,63928.01,63842.03,64247.55,63672.26,64101.11,63840.09,64067.41,63733.92,63842.02,64017.64,64295.0,63694.28,63840.08,64022.6,64048.79,63615.0,64017.64,63793.4,64239.67,63581.16,64022.59,63782.56,63876.64,63623.32,63793.39,64007.11,64080.0,63613.71,63782.57,63019.73,64365.0,62973.83,64007.12,62721.43,63050.0,62555.0,63019.72,63003.93,63094.8,62648.26,62721.43,62490.37,63041.85,62427.24,63003.92,62730.89,63280.75,62282.01,62490.36,61762.19,62730.9,61694.02,62730.9,62092.12,62415.0,61735.42,61762.2,62692.41,63100.0,62020.01,62092.13,63047.88,63342.52,62136.28,62692.41,63094.76,63422.97,62811.87,63047.89
15,37,Corta,63816.56,0.0,2.83,3.22,65624.58,61759.22,1931.75,600.0,Ganadora,63470.09,63470.09,62654.56,62711.08,63499.73,63665.5,63376.0,63470.08,63473.27,63651.66,63162.77,63499.73,63490.99,63825.74,63313.02,63473.28,63477.04,63637.5,63272.0,63490.98,63104.67,63576.0,63095.5,63477.04,62782.74,63219.0,62310.03,63104.68,63536.71,63624.38,62628.6,62782.75,63498.69,63866.19,63282.48,63536.72,63816.56,64117.09,63427.47,63498.7,62810.01,63970.81,62564.91,63816.57,62232.96,62833.34,61896.9,62810.0,62597.92,62730.18,61580.71,62232.96,61821.76,63072.27,61821.75,62597.92,61636.51,61925.63,61500.0,61821.75,61335.99,61710.14,61320.34,61636.5,61178.08,61550.0,60864.0,61335.99,61147.82,61362.32,60941.17,61178.08,61072.02,61320.0,60803.35,61147.83,61640.06,61814.61,60992.0,61072.02,61987.99,62075.46,61556.47,61640.06,61666.42,62229.9,61666.42,61988.0,61639.26,61920.0,61457.73,61666.43,61514.68,61666.0,61382.92,61639.26,61277.38,61525.91,60939.92,61514.69,61689.95,61763.07,61194.93,61277.37,61300.93,61719.29,61160.34,61689.94,60846.79,61660.05,60846.78,61300.92,61022.36,61457.58,60777.0,60846.79,61445.57,61473.94,60727.38,61022.35,61275.36,61956.42,61159.42,61445.57,60194.96,61365.98,60119.11,61275.37,60304.95,61100.0,59678.16,60194.95,61279.65,61538.35,59888.0,60304.95,62635.88,62657.55,60741.0,61279.66,62317.76,62974.88,62128.99,62635.88,62595.04,62836.12,62061.44,62317.75,62898.05,63163.11,62541.13,62595.04,63320.16,63338.72,62752.31,62898.04,63325.76,63539.99,63227.82,63320.16,63297.85,63587.88,63150.1,63325.75,63880.92,63935.56,63181.81,63297.84,63928.01,64000.0,63735.2,63880.92,64101.11,64499.0,63827.72,63928.01,63842.03,64247.55,63672.26,64101.11,63840.09,64067.41,63733.92,63842.02,64017.64,64295.0,63694.28,63840.08,64022.6,64048.79,63615.0,64017.64,63793.4,64239.67,63581.16,64022.59,63782.56,63876.64,63623.32,63793.39
15,39,Larga,62439.49,0.0,1.85,3.06,61282.19,64347.19,1780.91,60.0,Ganadora,62439.49,62589.12,61739.68,62073.38,61785.14,62800.07,61766.79,62439.49,61359.57,62108.34,61140.0,61785.14,61021.99,61390.0,59600.01,61359.58,62711.08,62776.0,60618.97,61022.0,63470.09,63470.09,62654.56,62711.08,63499.73,63665.5,63376.0,63470.08,63473.27,63651.66,63162.77,63499.73,63490.99,63825.74,63313.02,63473.28,63477.04,63637.5,63272.0,63490.98,63104.67,63576.0,63095.5,63477.04,62782.74,63219.0,62310.03,63104.68,63536.71,63624.38,62628.6,62782.75,63498.69,63866.19,63282.48,63536.72,63816.56,64117.09,63427.47,63498.7,62810.01,63970.81,62564.91,63816.57,62232.96,62833.34,61896.9,62810.0,62597.92,62730.18,61580.71,62232.96,61821.76,63072.27,61821.75,62597.92,61636.51,61925.63,61500.0,61821.75,61335.99,61710.14,61320.34,61636.5,61178.08,61550.0,60864.0,61335.99,61147.82,61362.32,60941.17,61178.08,61072.02,61320.0,60803.35,61147.83,61640.06,61814.61,60992.0,61072.02,61987.99,62075.46,61556.47,61640.06,61666.42,62229.9,61666.42,61988.0,61639.26,61920.0,61457.73,61666.43,61514.68,61666.0,61382.92,61639.26,61277.38,61525.91,60939.92,61514.69,61689.95,61763.07,61194.93,61277.37,61300.93,61719.29,61160.34,61689.94,60846.79,61660.05,60846.78,61300.92,61022.36,61457.58,60777.0,60846.79,61445.57,61473.94,60727.38,61022.35,61275.36,61956.42,61159.42,61445.57,60194.96,61365.98,60119.11,61275.37,60304.95,61100.0,59678.16,60194.95,61279.65,61538.35,59888.0,60304.95,62635.88,62657.55,60741.0,61279.66,62317.76,62974.88,62128.99,62635.88,62595.04,62836.12,62061.44,62317.75,62898.05,63163.11,62541.13,62595.04,63320.16,63338.72,62752.31,62898.04,63325.76,63539.99,63227.82,63320.16,63297.85,63587.88,63150.1,63325.75,63880.92,63935.56,63181.81,63297.84,63928.01,64000.0,63735.2,63880.92,64101.11,64499.0,63827.72,63928.01,63842.03,64247.55,63672.26,64101.11
